Sector,Project ID,Parent company,Company Country (HQ),Project Status,Destination Country,Destination city,Year Announced,Year Completed,Technology,Industry activity,Capital Investment (US$m),Expansion,Joint Venture,Joint Venture Local,Joint Venture Company,Source (Parent company name and HQ),Source (Project Status),"Source (Project location, country and city)",Source (Amount),"Source (Ownership share, where available)",Source (Date Announced [MM/DD/YYYY]),Source (Date Completed [MM/DD/YYYY]),Source (Industry Activity),Source (Joint Venture),Operational
Solar,HARSOL82,Kibing Solar,China,Completed,Malaysia,Kota Kinabalu (Sabah),2022,2023,Solar,Manufacturing,670,0,0,0,,https://www.mida.gov.my/mida-news/sbh-kibing-solar-opens-new-manufacturing-facility-in-kkip/,https://www.thevibes.com/articles/business/99731/rm3-bil-chinese-solar-glass-factory-starts-operaions-at-kk-today,https://www.mida.gov.my/media-release/kibing-announces-the-launching-ceremony-of-its-new-rm3-billion-kota-kinabalu-industrial-park-kkip-manufacturing-facility/,https://www.mida.gov.my/media-release/kibing-announces-the-launching-ceremony-of-its-new-rm3-billion-kota-kinabalu-industrial-park-kkip-manufacturing-facility/,https://investors.sunpower.com/news-releases/news-release-details/sunpower-announces-multi-year-manufacturing-agreement-jabil?releaseid=388470,https://siila.com.mx/news/jabil-invests-336-million-dollars-new-plant-chihuahua/4265/lang/en,https://www.thevibes.com/articles/business/99731/rm3-bil-chinese-solar-glass-factory-starts-operaions-at-kk-today,[UNVERIFIED] https://www.jabil.com/news/jabil-opens-third-manufacturing-facility-chihuahua-mexico.html,,Operational
Solar,FDI113097,Kyocera,Japan,Completed,United States,Cherry Hill (New Jersey),2012,2012,Solar,"Logistics, Distribution & Transportation",650,0,0,0,,https://americas.kyocera.com/press-releases/press-releases_201503242831.htm,https://americas.kyocera.com/press-releases/press-releases_201503242831.htm,https://americas.kyocera.com/press-releases/press-releases_201503242831.htm,Investment value not publicly disclosed,https://americas.kyocera.com/press-releases/press-releases_201503242831.htm,https://americas.kyocera.com/press-releases/press-releases_201503242831.htm (year only),https://americas.kyocera.com/press-releases/press-releases_201503242831.htm (year only),https://americas.kyocera.com/press-releases/press-releases_201503242831.htm,,Operational
Solar,HARSOL93,Longi Green Energy Technology (Xi'an LONGI Silicon Materials),China,Completed,United States,Pataskala (Ohio),2023,2024,Solar,Manufacturing,600,0,1,1,Invenergy,https://illuminateusa.com/press/a-new-era-of-manufacturing-pataskalas-illuminate-usa-starts-solar-panel-production/,https://illuminateusa.com/press/a-new-era-of-manufacturing-pataskalas-illuminate-usa-starts-solar-panel-production/,https://columbusregion.com/press-release/landmark-manufacturing-facility/,https://columbusregion.com/press-release/landmark-manufacturing-facility/,https://www.pv-tech.org/longi-invenergy-to-build-5gw-module-assembly-plant-in-ohio/,https://www.pv-tech.org/pufin_and_eurener_make_100_european_solar_module_play/ (year only),https://illuminateusa.com/press/a-new-era-of-manufacturing-pataskalas-illuminate-usa-starts-solar-panel-production/,https://www.pv-tech.org/pufin_and_eurener_make_100_european_solar_module_play/,https://www.pv-tech.org/longi-invenergy-to-build-5gw-module-assembly-plant-in-ohio/,Operational
Solar,HARSOL72,JA Solar,China,Announced,Oman,Sohar (North Batinah),2024,N/A,Solar,Manufacturing,565,0,0,0,,https://www.zawya.com/en/press-release/companies-news/sohar-freezone-signs-land-lease-agreement-with-ja-solar-fzc-spc-for-solar-production-plant-togdde7h,https://www.pv-magazine.com/2024/12/23/ja-solar-to-invest-in-solar-manufacturing-hub-in-oman/,https://www.zawya.com/en/press-release/companies-news/sohar-freezone-signs-land-lease-agreement-with-ja-solar-fzc-spc-for-solar-production-plant-togdde7h,https://www.zawya.com/en/press-release/companies-news/sohar-freezone-signs-land-lease-agreement-with-ja-solar-fzc-spc-for-solar-production-plant-togdde7h,,https://sciencebusiness.net/news/73476/Swiss-start-up-VHF-solves-Q-Cells%E2%80%99-silicon-shortage-problem,https://www.startupticker.ch/en/news/august-2011/the-dramatic-story-of-flexcell,[UNVERIFIED] https://sciencebusiness.net/news/73476/Swiss-start-up-VHF-solves-Q-Cells%E2%80%99-silicon-shortage-problem,,Announced only
Solar,New_Panasonic_MY1,Panasonic,Japan,Operational,Malaysia,Kulim (Kedah),2011,2012,Solar,Manufacturing,564,0,0,0,,https://news.panasonic.com/global/topics/2011/7775.html,https://www.panasonic.com/my/corporate/news/articles/panasonic-reaches-full-scale-production-of-hit-1-solar-modules-in-malaysia.html,https://www.businesswire.com/news/home/20111124005384/en/Panasonic-to-Build-New-Solar-Manufacturing-Base-in-Malaysia-to-Produce-Wafers-Cells-and-Modules,https://www.reuters.com/article/business/environment/panasonic-to-build-y45-bln-solar-cell-plant-in-malaysia-idUSTRE7AO05U/,https://news.panasonic.com/global/topics/2011/7775.html,https://www.reuters.com/article/business/environment/panasonic-to-build-y45-bln-solar-cell-plant-in-malaysia-idUSTRE7AO05U/ (year only),https://www.panasonic.com/my/corporate/news/articles/panasonic-reaches-full-scale-production-of-hit-1-solar-modules-in-malaysia.html (year only),https://www.businesswire.com/news/home/20111124005384/en/Panasonic-to-Build-New-Solar-Manufacturing-Base-in-Malaysia-to-Produce-Wafers-Cells-and-Modules,,Operational
Solar,HARSOL78,Jinko Solar,China,Completed,Vietnam,Quang Ninh Province (Quảng Ninh),2021,2022,Solar,Manufacturing,500,0,0,0,,https://ir.jinkosolar.com/news-releases/news-release-details/jinkosolars-new-7gw-ingotwafer-facility-vietnam-strengthen,https://www.pv-tech.org/jinkosolar-setting-up-7gw-ingot-and-wafer-plant-in-vietnam/,https://vir.com.vn/jinkosolar-hongkong-invests-in-photovoltaic-cell-technology-project-in-quang-ninh-83466.html,https://ir.jinkosolar.com/news-releases/news-release-details/jinkosolars-new-7gw-ingotwafer-facility-vietnam-strengthen,,https://www.businesswire.com/news/home/20081013006151/en/Sharp-Introduce-2nd-Generation-Thin-Film-Solar,https://www.businesswire.com/news/home/20081013006151/en/Sharp-Introduce-2nd-Generation-Thin-Film-Solar,https://www.businesswire.com/news/home/20081013006151/en/Sharp-Introduce-2nd-Generation-Thin-Film-Solar,,Operational
Solar,HARSOL89,Longi Green Energy Technology (Xi'an LONGI Silicon Materials),China,Completed,Vietnam,Yen Bai (Yên Bái),2014,2014,Solar,Manufacturing,500,0,0,0,,https://www.qhlihao.net/,https://www.pv-tech.org/ferro_opens_rd_laboratory_in_taiwan/,https://www.pv-tech.org/ferro_opens_rd_laboratory_in_taiwan/,https://www.pv-tech.org/ferro_opens_rd_laboratory_in_taiwan/,,https://www.pv-tech.org/ferro_opens_rd_laboratory_in_taiwan/ (year only),https://www.pv-tech.org/ferro_opens_rd_laboratory_in_taiwan/ (year only),https://www.pv-tech.org/ferro_opens_rd_laboratory_in_taiwan/,,Operational
Solar,Solar_DRINDA_TR1,Drinda,China,Announced,Turkey,Düzce Province (western Black Sea region),2025,N/A,Solar,Manufacturing,500,0,1,0,Schmid Pekintaş Energy (Turkey/Germany JV,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,https://taiyangnews.info/markets/drinda-announces-5-gw-solar-cell-factory-turkey,https://www.pv-magazine.com/2025/06/09/drinda-schmid-pekintas-to-build-5-gw-solar-cell-plant-in-turkey/,Announced only
Solar,HARSOL111,Runergy,China,Completed,Vietnam,Nghe An (Nghệ An),2023,2024,Solar,Manufacturing,440,0,0,0,,https://theinvestor.vn/thailand-based-runergy-raises-investment-in-central-vietnam-by-147-mln-d6431.html,https://vir.com.vn/runergy-increases-investment-in-nghe-an-104831.html,https://vir.com.vn/runergy-pumps-293-million-into-silicon-and-semiconductor-plant-103539.html,https://theinvestor.vn/thailand-based-runergy-raises-investment-in-central-vietnam-by-147-mln-d6431.html,,https://www.pv-magazine.com/2015/12/14/triton-solar-signs-deal-for-100m-printed-solar-cell-fab-in-india_100022432/,,https://www.pv-magazine.com/2015/12/14/triton-solar-signs-deal-for-100m-printed-solar-cell-fab-in-india_100022432/,,Operational
Solar,HARSOL13,Boviet Solar,China,Completed,United States,Greenville (South Carolina),2024,2025,Solar,Manufacturing,435,0,0,0,,https://bovietsolar.com/,"https://bovietsolar.com/boviet-solar-celebrates-opening-of-its-first-u-s-pv-module-plant, https://mp.weixin.qq.com/s/ZcUsEqu8b2OoEVfFkV15uw",https://bovietsolar.com/boviet-solar-celebrates-opening-of-its-first-u-s-pv-module-plant,https://www.pv-tech.org/boway-alloy-2gw-topcon-cell-manufacturing-us/,,https://taiyangnews.info/business/chinese-solar-manufacturer-plans-topcon-production-in-us,https://bovietsolar.com/boviet-solar-celebrates-opening-of-its-first-u-s-pv-module-plant,https://www.prnewswire.com/news-releases/boviet-solar-celebrates-opening-of-its-first-us-pv-module-factory-302437355.html,,Operational
Solar,Solar86.2,Jabil Circuit,United States,Completed,Vietnam,Ho Chi Minh City,2008,2009,Solar,Manufacturing,390,0,1,0,SolarEdge,https://www.jabil.com/news/jabil-hosts-vietnamese-government-officials-for-the-signing-of-m.html,[UNVERIFIED] https://www.jabil.com/news/jabil-hosts-vietnamese-government-officials-for-the-signing-of-m.html,https://www.jabil.com/news/jabil-hosts-vietnamese-government-officials-for-the-signing-of-m.html,https://vir.com.vn/solar-energy-field-hots-up-6707.html,,https://www.jabil.com/news/jabil-hosts-vietnamese-government-officials-for-the-signing-of-m.html,https://vir.com.vn/solar-energy-field-hots-up-6707.html,[UNVERIFIED] https://www.jabil.com/news/jabil-hosts-vietnamese-government-officials-for-the-signing-of-m.html,https://www.jabil.com/news/jabil-hosts-vietnamese-government-officials-for-the-signing-of-m.html,Operational
Solar,HARSOL74,JinenU Solar,China,Announced,Indonesia,Batang (Central Java),2024,N/A,Solar,Manufacturing,380,0,0,0,,https://www.energytrend.com/news/20240822-48251.html,https://www.energytrend.com/news/20240822-48251.html,https://www.energytrend.com/news/20240822-48251.html,https://www.longi.com/en/news/malaysla-serendah-module-plant/,[UNVERIFIED] https://www.energytrend.com/news/20240822-48251.html,https://www.energytrend.com/news/20240822-48251.html 08/20/2024,https://www.energias-renovables.com/termosolar/solar-pstenergie-inauguran-en-portugal-la-mayor (year only),https://www.energytrend.com/news/20240822-48251.html,,Announced only
Solar,HARSOL32,Drinda,China,Announced,Ethiopia,Ethiopia (site TBD),2025,N/A,Solar,Manufacturing,360,0,0,0,,https://www.jietaisolar.com/,https://tribune.com.pk/story/2545823/ethiopia-secures-17-billion-in-energy-and-mineral-deals-with-chinese-investors,https://tribune.com.pk/story/2545823/ethiopia-secures-17-billion-in-energy-and-mineral-deals-with-chinese-investors,https://tribune.com.pk/story/2545823/ethiopia-secures-17-billion-in-energy-and-mineral-deals-with-chinese-investors,,https://tribune.com.pk/story/2545823/ethiopia-secures-17-billion-in-energy-and-mineral-deals-with-chinese-investors,https://siliconsemiconductor.net/article/101014/Trina_Solar_invests_in_Vietnams_largest_solar_PV_cell_plant (year only),https://tribune.com.pk/story/2545823/ethiopia-secures-17-billion-in-energy-and-mineral-deals-with-chinese-investors,,Announced only
